country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",06-04-2025 14:00:00,25.251013,86.989001,NH3,1.0,4.0,2.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",06-04-2025 14:00:00,25.265194,87.012947,PM2.5,2.0,273.0,80.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",06-04-2025 14:00:00,25.265194,87.012947,CO,13.0,44.0,29.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",06-04-2025 14:00:00,25.265194,87.012947,OZONE,2.0,50.0,13.0
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",06-04-2025 14:00:00,25.204762,85.51496,PM10,23.428571428571427,87.67038007863695,48.31651376146789
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",06-04-2025 14:00:00,26.63086,84.90051,PM2.5,23.428571428571427,87.67038007863695,48.31651376146789
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",06-04-2025 14:00:00,26.63086,84.90051,PM10,33.0,429.0,96.0
India,Bihar,Munger,"Town Hall, Munger - BSPCB",06-04-2025 14:00:00,25.376776,86.471523,PM10,88.0,213.0,141.0
India,Bihar,Munger,"Town Hall, Munger - BSPCB",06-04-2025 14:00:00,25.376776,86.471523,NO2,22.0,24.0,23.0
India,Bihar,Munger,"Town Hall, Munger - BSPCB",06-04-2025 14:00:00,25.376776,86.471523,SO2,17.0,20.0,19.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",06-04-2025 14:00:00,26.11442,85.39813,PM2.5,127.0,266.0,204.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",06-04-2025 14:00:00,26.11442,85.39813,NH3,6.0,15.0,12.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",06-04-2025 14:00:00,24.762518,84.982348,NH3,3.0,4.0,3.0
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",06-04-2025 14:00:00,25.697189,85.2459,PM10,90.0,221.0,159.0
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",06-04-2025 14:00:00,25.697189,85.2459,NO2,16.0,45.0,30.0
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025 14:00:00,25.560083,87.553265,NO2,9.0,15.0,14.0
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 14:00:00,27.308328,84.531742,PM10,37.0,228.0,125.0
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 14:00:00,27.308328,84.531742,SO2,6.0,7.0,7.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",06-04-2025 14:00:00,25.7808257,84.7446768,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",06-04-2025 14:00:00,24.7955,84.9994,CO,4.0,168.0,30.0
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",06-04-2025 14:00:00,24.7955,84.9994,OZONE,19.0,21.0,20.0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",06-04-2025 14:00:00,24.792403,84.992416,NO2,3.0,7.0,5.0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",06-04-2025 14:00:00,24.792403,84.992416,NH3,4.0,7.0,5.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 14:00:00,24.75746,84.366208,OZONE,7.0,93.0,71.0
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 14:00:00,25.42742023,86.13886079,PM10,62.0,211.0,131.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",06-04-2025 14:00:00,26.146529,87.454184,PM10,67.0,287.0,114.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",06-04-2025 14:00:00,26.146529,87.454184,SO2,22.0,32.0,29.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",06-04-2025 14:00:00,26.146529,87.454184,OZONE,9.0,11.0,10.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 14:00:00,24.75746,84.366208,PM10,67.0,442.0,208.0
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 14:00:00,25.42742023,86.13886079,CO,36.0,56.0,47.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",06-04-2025 14:00:00,25.5626095,84.663264,PM2.5,15.0,92.0,45.0
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",06-04-2025 14:00:00,25.586562,85.043586,CO,16.0,118.0,46.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",06-04-2025 14:00:00,25.592539,85.227158,SO2,4.0,9.0,6.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",06-04-2025 14:00:00,25.592539,85.227158,CO,18.0,109.0,47.0
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",06-04-2025 14:00:00,25.610369,85.132568,PM2.5,35.0,308.0,176.0
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",06-04-2025 14:00:00,25.610369,85.132568,SO2,4.0,31.0,25.0
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",06-04-2025 14:00:00,25.859655,85.77944,NH3,2.0,2.0,2.0
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",06-04-2025 14:00:00,25.859655,85.77944,SO2,27.0,32.0,30.0
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",06-04-2025 14:00:00,24.952822,84.002396,PM2.5,88.0,343.0,199.0
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",06-04-2025 14:00:00,26.1209,85.3647,SO2,4.0,4.0,4.0
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",06-04-2025 14:00:00,25.586562,85.043586,PM2.5,91.0,400.0,195.0
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",06-04-2025 14:00:00,30.751462,76.762879,SO2,2.0,8.0,5.0
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",06-04-2025 14:00:00,30.719859,76.738637,PM2.5,23.428571428571427,87.67038007863695,48.31651376146789
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 14:00:00,25.366336,87.117468,PM2.5,43.0,280.0,166.0
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 14:00:00,25.366336,87.117468,PM10,34.0,134.0,100.0
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",06-04-2025 14:00:00,26.1403345,85.3650192,OZONE,2.0,69.0,28.0
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",06-04-2025 14:00:00,21.185571,81.343175,NO2,6.0,9.0,6.0
India,Bihar,Patna,"Muradpur, Patna - BSPCB",06-04-2025 14:00:00,25.619651,85.147382,OZONE,6.0,41.0,24.0
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",06-04-2025 14:00:00,25.0328,85.41948,CO,14.0,61.0,42.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",06-04-2025 14:00:00,28.815329,77.15301,PM10,101.0,428.0,225.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",06-04-2025 14:00:00,28.815329,77.15301,SO2,5.0,105.0,36.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",06-04-2025 14:00:00,28.815329,77.15301,OZONE,1.0,12.0,6.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.647622,77.315809,CO,76.0,138.0,114.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.695381,77.181665,PM2.5,57.0,402.0,266.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.695381,77.181665,NO2,21.0,128.0,75.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.695381,77.181665,SO2,18.0,91.0,50.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 14:00:00,28.7762,77.051074,PM2.5,42.0,435.0,246.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 14:00:00,28.7762,77.051074,SO2,11.0,109.0,55.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 14:00:00,28.7762,77.051074,OZONE,3.0,142.0,60.0
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025 14:00:00,21.237755,81.705301,PM2.5,2.0,28.0,10.0
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025 14:00:00,21.237755,81.705301,NH3,7.0,7.0,7.0
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",06-04-2025 14:00:00,22.06631475,83.33820077,NO2,18.0,76.0,48.0
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",06-04-2025 14:00:00,21.185571,81.343175,CO,29.0,150.0,46.0
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",06-04-2025 14:00:00,21.185571,81.343175,OZONE,6.0,27.0,13.0
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",06-04-2025 14:00:00,22.08815,82.13737,PM10,39.0,107.0,81.0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 14:00:00,22.1910172,83.5197009,NO2,17.0,96.0,50.0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 14:00:00,22.1910172,83.5197009,SO2,5.0,37.0,17.0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 14:00:00,21.258815,81.578979,PM2.5,20.0,57.0,33.0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 14:00:00,21.258815,81.578979,NO2,37.0,59.0,49.0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 14:00:00,21.258815,81.578979,CO,22.0,40.0,33.0
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",06-04-2025 14:00:00,21.219665,81.630094,PM2.5,7.0,61.0,32.0
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",06-04-2025 14:00:00,21.219665,81.630094,CO,21.0,90.0,46.0
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 14:00:00,22.348441,82.549611,SO2,7.0,11.0,9.0
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 14:00:00,22.348441,82.549611,CO,34.0,101.0,74.0
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 14:00:00,22.12665,83.483212,PM10,62.0,113.0,94.0
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",06-04-2025 14:00:00,22.08815,82.13737,SO2,16.0,19.0,17.0
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",06-04-2025 14:00:00,22.118125,83.140608,PM2.5,36.0,205.0,67.0
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-04-2025 14:00:00,28.5512005,77.2735737,PM2.5,31.0,327.0,169.0
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025 14:00:00,22.368195,82.746431,PM10,73.0,122.0,99.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 14:00:00,28.58028,77.233829,PM2.5,20.0,303.0,102.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 14:00:00,28.58028,77.233829,NH3,14.0,29.0,19.0
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-04-2025 14:00:00,28.5918245,77.2273074,NO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-04-2025 14:00:00,28.5918245,77.2273074,OZONE,80.0,110.0,101.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025 14:00:00,28.611281,77.237738,NH3,15.0,20.0,17.0
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025 14:00:00,28.636429,77.201067,PM10,61.0,218.0,124.0
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 14:00:00,28.684678,77.076574,PM2.5,42.0,390.0,243.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025 14:00:00,28.5710274,77.0719006,PM2.5,48.0,378.0,195.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025 14:00:00,28.5710274,77.0719006,CO,32.0,129.0,53.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 14:00:00,28.6811736,77.3025234,PM10,95.0,189.0,133.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 14:00:00,28.6811736,77.3025234,NO2,12.0,73.0,27.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 14:00:00,28.6811736,77.3025234,SO2,3.0,11.0,7.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 14:00:00,28.628624,77.24106,PM2.5,49.0,343.0,152.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 14:00:00,28.628624,77.24106,PM10,78.0,199.0,126.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 14:00:00,28.628624,77.24106,OZONE,1.0,43.0,17.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025 14:00:00,28.73282,77.170633,NO2,50.0,234.0,117.0
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-04-2025 14:00:00,28.56789,77.250515,CO,19.0,74.0,25.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 14:00:00,28.530785,77.271255,PM10,115.0,300.0,194.0
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 14:00:00,28.623763,77.287209,PM2.5,32.0,329.0,131.0
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 14:00:00,28.684678,77.076574,NH3,6.0,8.0,7.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 14:00:00,28.60909,77.0325413,CO,30.0,102.0,80.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 14:00:00,28.60909,77.0325413,OZONE,13.0,56.0,31.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025 14:00:00,28.7500499,77.1112615,NH3,10.0,13.0,12.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 14:00:00,28.498571,77.26484,PM10,100.0,229.0,164.0
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 14:00:00,28.570173,76.933762,NO2,61.0,127.0,93.0
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 14:00:00,28.570173,76.933762,SO2,9.0,34.0,17.0
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 14:00:00,28.822836,77.101981,NH3,7.0,14.0,8.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 14:00:00,28.656756,77.227234,PM2.5,80.0,245.0,126.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 14:00:00,28.656756,77.227234,NO2,78.0,187.0,130.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 14:00:00,28.656756,77.227234,NH3,3.0,8.0,5.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 14:00:00,28.498571,77.26484,OZONE,4.0,178.0,161.0
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025 14:00:00,28.5504249,77.2159377,OZONE,13.0,51.0,22.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.710508,77.249485,PM2.5,22.0,343.0,135.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.710508,77.249485,NO2,13.0,107.0,55.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.710508,77.249485,NH3,5.0,7.0,6.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.710508,77.249485,SO2,12.0,53.0,23.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.710508,77.249485,OZONE,2.0,202.0,202.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025 14:00:00,22.977134,72.553024,PM10,67.0,373.0,167.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025 14:00:00,22.977134,72.553024,NH3,1.0,40.0,9.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025 14:00:00,22.977134,72.553024,SO2,34.0,108.0,70.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025 14:00:00,22.977134,72.553024,CO,1.0,80.0,5.0
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",06-04-2025 14:00:00,23.002657,72.591912,SO2,30.0,53.0,37.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 14:00:00,28.563262,77.186937,PM2.5,65.0,339.0,213.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 14:00:00,28.563262,77.186937,PM10,117.0,279.0,193.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 14:00:00,28.563262,77.186937,NH3,4.0,5.0,5.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 14:00:00,28.563262,77.186937,SO2,16.0,69.0,42.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 14:00:00,28.732528,77.11992,NO2,3.0,109.0,55.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 14:00:00,28.531346,77.190156,SO2,29.0,46.0,35.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 14:00:00,28.531346,77.190156,CO,15.0,62.0,33.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 14:00:00,28.531346,77.190156,OZONE,8.0,210.0,200.0
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025 14:00:00,28.674045,77.131023,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025 14:00:00,28.639652,77.146275,NO2,47.0,155.0,93.0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",06-04-2025 14:00:00,23.107969,72.574648,NH3,3.0,6.0,4.0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",06-04-2025 14:00:00,23.107969,72.574648,OZONE,1.0,105.0,60.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025 14:00:00,22.977134,72.553024,PM2.5,57.0,379.0,192.0
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-04-2025 14:00:00,23.020509,72.579261,OZONE,4.0,50.0,22.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025 14:00:00,28.699793,77.165453,CO,45.0,94.0,73.0
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",06-04-2025 14:00:00,21.613267,73.010555,CO,6.0,50.0,13.0
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",06-04-2025 14:00:00,21.613267,73.010555,OZONE,28.0,38.0,32.0
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",06-04-2025 14:00:00,23.163798,72.677768,NO2,7.0,56.0,26.0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",06-04-2025 14:00:00,23.243639,72.68994,PM2.5,67.0,253.0,131.0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",06-04-2025 14:00:00,23.243639,72.68994,PM10,85.0,142.0,107.0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",06-04-2025 14:00:00,23.243639,72.68994,NH3,2.0,20.0,6.0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",06-04-2025 14:00:00,23.243639,72.68994,SO2,6.0,30.0,11.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.951913,77.539784,NO2,5.0,15.0,8.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",06-04-2025 14:00:00,13.029152,77.585901,PM2.5,12.0,54.0,32.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025 14:00:00,12.920984,77.584908,NO2,15.0,26.0,16.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025 14:00:00,12.920984,77.584908,NH3,1.0,3.0,1.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,13.003872,77.664217,NO2,20.0,23.0,22.0
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",06-04-2025 14:00:00,23.221714,72.654328,NO2,23.0,25.0,24.0
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",06-04-2025 14:00:00,23.221714,72.654328,SO2,5.0,7.0,6.0
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",06-04-2025 14:00:00,22.410802,73.097923,PM10,1.0,15.0,4.0
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",06-04-2025 14:00:00,22.410802,73.097923,NO2,5.0,38.0,16.0
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",06-04-2025 14:00:00,22.410802,73.097923,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 14:00:00,15.888653,74.541751,SO2,14.0,15.0,15.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",06-04-2025 14:00:00,12.9135218,77.5950804,CO,24.0,34.0,30.0
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",06-04-2025 14:00:00,34.066206,74.81982,PM2.5,39.0,131.0,61.0
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",06-04-2025 14:00:00,34.066206,74.81982,PM10,35.0,101.0,54.0
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",06-04-2025 14:00:00,28.3153,76.9143,NO2,33.0,57.0,49.0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",06-04-2025 14:00:00,22.969611,72.6435,SO2,17.0,30.0,24.0
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",06-04-2025 14:00:00,23.016834,72.625775,NO2,5.0,11.0,8.0
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",06-04-2025 14:00:00,20.362421,72.918013,NH3,10.0,10.0,10.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",06-04-2025 14:00:00,15.3714823,75.1160168,NO2,7.0,11.0,10.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",06-04-2025 14:00:00,15.3714823,75.1160168,NH3,1.0,2.0,2.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",06-04-2025 14:00:00,17.321993,76.822628,PM2.5,35.0,92.0,63.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",06-04-2025 14:00:00,17.321993,76.822628,CO,22.0,46.0,28.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",06-04-2025 14:00:00,17.336318,76.847397,SO2,3.0,7.0,4.0
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",06-04-2025 14:00:00,14.4758,75.9052,SO2,5.0,20.0,8.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",06-04-2025 14:00:00,15.459706,75.008381,PM2.5,42.0,54.0,49.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",06-04-2025 14:00:00,15.459706,75.008381,SO2,1.0,4.0,2.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",06-04-2025 14:00:00,15.459706,75.008381,CO,49.0,110.0,69.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",06-04-2025 14:00:00,13.328028,75.797056,NH3,23.428571428571427,87.67038007863695,48.31651376146789
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",06-04-2025 14:00:00,14.4758,75.9052,PM2.5,13.0,68.0,38.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",06-04-2025 14:00:00,12.21041,76.37376,NH3,3.0,7.0,5.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",06-04-2025 14:00:00,12.21041,76.37376,SO2,1.0,19.0,6.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",06-04-2025 14:00:00,12.21041,76.37376,CO,6.0,34.0,20.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,13.003872,77.664217,OZONE,28.0,29.0,29.0
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",06-04-2025 14:00:00,13.0270199,77.494094,CO,23.0,72.0,46.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",06-04-2025 14:00:00,11.55358,76.55521,PM10,44.0,58.0,48.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",06-04-2025 14:00:00,11.55358,76.55521,NO2,24.0,35.0,31.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 14:00:00,12.88925,74.853,PM10,38.0,48.0,44.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 14:00:00,12.88925,74.853,OZONE,18.0,19.0,18.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 14:00:00,15.34763,76.181767,OZONE,21.0,58.0,46.0
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",06-04-2025 14:00:00,14.7918,75.3896,OZONE,23.428571428571427,87.67038007863695,48.31651376146789
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",06-04-2025 14:00:00,13.94,75.555917,OZONE,9.0,63.0,18.0
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",06-04-2025 14:00:00,13.377516,77.099072,PM2.5,21.0,56.0,34.0
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",06-04-2025 14:00:00,13.377516,77.099072,NH3,2.0,2.0,2.0
